KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_0wsSH,"<color=#c70000><b>Incorrect username or password</b></color>\n<color=#c70000><b>Please try again</b></color>@w5\n\nDamn it, i'm sure that was right.",,"<color=#c70000><b>Nom d'utilisateur ou mot de passe incorrect</b></color>\n<color=#c70000><b>Veuillez réessayer</b></color>@w5\n\nMerde , je suis sûr que c'était vrai.",,,,,,,,,,,,,,
dialogue_0KCa0,<b>Login:</b> <color=#1083fe>{PlayerName}</color> <b>- Password:</b> <color=#1083fe>************</color>,,<b>Connexion :</b> <color=#1083fe>{PlayerName}</color> <b>- Mot de passe :</b> <color=#1083fe>************ </color>,,,,,,,,,,,,,,
dialogue_s4CWC,<b>Bridge Console</b>,,<b>Console passerelle</b>,,,,,,,,,,,,,,
dialogue_KOmqm,<b><color=#1083fe>UCH-011 Navigation Console@w3</color></b>\n<b><color=#0ced1b>< Access Granted >@w2</color></b>\n<color=#ffffff>Welcome Commander {PlayerName}</color>\n<color=#ffffff></color>\n<color=#ffffff>There is one </color><color=#a1a1a1>(1)</color><color=#ffffff> unread message saved on this terminal@w3</color>\n<color=#ffffff>Would you like to view it?</color>,,<b><color=#1083fe> Console de navigation UCH-011@w3 </color></b>\n<b><color=#0ced1b>< Accès accordé >@w2</color></b>\n<color=#ffffff>Bienvenue Commandant {PlayerName}</color>\n<color=#ffffff></color>\n<color=#ffffff>Il y en a un </color><color=#a1a1a1>( 1)</color><color=#ffffff> message non lu enregistré sur ce terminal@w3 </color>\n<color=#ffffff>Voulez-vous le voir ?</color>,,,,,,,,,,,,,,
dialogue_CeK0e,<b><color=#a1a1a1>Open Message</color></b>,,<b><color=#a1a1a1>Ouvrir le message</color></b>,,,,,,,,,,,,,,
dialogue_gKWka,<b>Bridge Console</b>,,<b>Console passerelle</b>,,,,,,,,,,,,,,
dialogue_iCW0e,"<b><color=#ffffff>From:</color></b> Lieutenant G.Romilly @w2\n<b><color=#ffffff>To:</color></b> All (local) @w2\n<b><color=#ffffff>Date:</color></b> 09.08.2473 @w2\n<b><color=#ffffff>CC:</color></b> N/A @w2\n<b><color=#ffffff>Attachments:</color></b> <u>TradeStandard.lex</u>, <u>ZiraxStandard.lex</u>@p8\n<b><color=#ffffff>Message:</color></b> <color=#a1a1a1>The Heidelberg is lost. We've been lucky these past few weeks, but patrols have been closing in once the forest fires caused by the wreckage died down. We can't stay here any longer and Ensign Emmerson won't last much longer with her injuries.@w6</color>\n<color=#a1a1a1>We'll be leaving at first light in the morning so i'm leaving this message for anyone who finds the ship along with a copy of all related data so you won't be going in blind.@p9</color>\n<color=#a1a1a1>The UCH Expeditionary Fleet was pulled off course after initiating a long-ranged warp jump using the M.S Titan's Advanced Warpdrive to jump to Proxima Centauri.@w4 Pulled into a fissure like a spreading crack through the fabric of the hyperspace that dragged the fleet over two and a half million light years to the middle of the Andromeda Galaxy@w4 and into the waiting arms of the Zirax Warfleet.@p9</color>\n<color=#a1a1a1>Several of our ships crashed on this planet after sustaining damage and we've successfully made contact with several other groups of survivors and we'll be heading to the </color><color=#ffffff>Neutral Station</color><color=#a1a1a1> on the far side of the planet, where we've organized transportation off-world from one of the local factions.@w4</color>\n<color=#a1a1a1>We've managed to compile a translation key built for their language (</color><color=#00e1ff>Andromeda Trade Standard</color><color=#a1a1a1>) that's attached to this message.@w3 Make sure you copy it your suit's hard drive and set it to decompile.@p9</color>\n<color=#a1a1a1>We were also able to compile a partial translation key for our attacker's language (</color><color=#c70000>Zirax Standard</color><color=#a1a1a1>), but so far they have refused any attempts at contact.@w4 It's recommended that you </color><u>do not</u><color=#a1a1a1> engage their armed patrols and avoid the airspace around their installations or risk being shot down.@w4</color>\n<color=#a1a1a1>We've already lost a hoverbike over in an older debris field while scouting to a random drone patrol, which was the last straw for us. So we're bugging out at 0600 for the last time.@p9</color>\n<color=#a1a1a1>They have their own issues with the Zirax, so it looks like we've found a common goal that'll help us get back with the rest of the fleet.@w5</color>\n<color=#a1a1a1>Whoever you are, please be safe and come find us. We need everyone to make it through this and get home alive.</color>\n\n<color=#a1a1a1>- Lieutenant Romilly, Acting Captain.</color>",,"<b><color=#ffffff>De :</color></b> Lieutenant G.Romilly @w2\n<b><color=#ffffff>À :</color></b> Tous (local) @w2\n<b><color=#ffffff>Date :</color></b> 09.08.2473 @w2\n<b><color=#ffffff>CC :</color></b> N /A @w2\n<b><color=#ffffff>Pièces jointes :</color></b> <u>TradeStandard.lex</u>, <u>ZiraxStandard.lex</u>@p8\n<b><color=#ffffff>Message :</color></b> <color=#a1a1a1>Le Heidelberg est perdu. Nous avons eu de la chance ces dernières semaines, mais les patrouilles se sont rapprochées une fois les incendies de forêt causés par l'épave éteints. Nous ne pouvons pas rester ici plus longtemps et l'enseigne Emmerson ne tiendra pas longtemps avec ses blessures.@w6 </color>\n<color=#a1a1a1></color>\n<color=#a1a1a1>La flotte expéditionnaire de l'UCH a été retirée de sa trajectoire après avoir lancé un saut de distorsion à longue distance à l'aide de l'Advanced Warpdrive du MS Titan pour sauter vers Proxima Centauri.@w4 Tiré dans une fissure comme une fissure qui se propage à travers le tissu de l'hyperespace qui a entraîné la flotte sur plus de deux millions et demi d'années-lumière au milieu de la galaxie d'Andromède@w4 et dans les bras en attente du Zirax Warfleet.@p9</color>\n<color=#a1a1a1>Plusieurs de nos vaisseaux se sont écrasés sur cette planète après avoir subi des dommages et nous avons réussi à entrer en contact avec plusieurs autres groupes de survivants et nous nous dirigerons vers le </color><color=#ffffff>Station neutre</color><color=#a1a1a1> de l'autre côté de la planète, où nous avons organisé le transport hors du monde depuis l'une des factions locales.@w4 </color>\n<color=#a1a1a1>Nous avons réussi à compiler une clé de traduction conçue pour leur langue (</color><color=#00e1ff>Andromeda Trade Standard</color><color=#a1a1a1>) qui est jointe à ce message.@w3 Assurez-vous de le copier sur le disque dur de votre costume et de le configurer pour le décompiler.@p9</color>\n<color=#a1a1a1>Nous avons également pu compiler une clé de traduction partielle pour la langue de notre attaquant (</color><color=#c70000>Zirax Standard</color><color=#a1a1a1>) , mais jusqu'à présent, ils ont refusé toute tentative de contact.@w4 Il est recommandé de </color><u>ne pas</u><color=#a1a1a1> engager leurs patrouilles armées et d'éviter l'espace aérien autour de leurs installations ou de risquer être abattu .@w4 </color>\n<color=#a1a1a1>Nous avons déjà perdu un hoverbike dans un ancien champ de débris alors que nous recherchions une patrouille de drones au hasard, ce qui a été la goutte d'eau pour nous. Donc nous mettons sur écoute à 06h00 pour la dernière fois.@p9 </color>\n<color=#a1a1a1>Ils ont leurs propres problèmes avec le Zirax,Fleet.@w5 </color>\n<color=#a1a1a1>Qui que vous soyez, soyez prudent et venez nous trouver. Nous avons besoin que tout le monde s'en sorte et rentre vivant à la maison.</color>\n\n<color=#a1a1a1>- Lieutenant Romilly, Capitaine par intérim.</color>",,,,,,,,,,,,,,
dialogue_iWOuu,<b><color=#a1a1a1>Copy Files to Suit Hard Drive</color></b>,,<b><color=#a1a1a1>Copier les fichiers sur le disque dur</color></b>,,,,,,,,,,,,,,
dialogue_48i40,<b>Bridge Console</b>,,<b>Console passerelle</b>,,,,,,,,,,,,,,
dialogue_KGCbi,"<b><color=#fbff00>[ IDA ]</color></b>\n<color=#00e1ff>Commander, i've been analyzing the flight pathing of the patrolling drone.@w3</color>\n<color=#00e1ff>I would like to inform you that it has just changed course and is heading in your direction.</color>",,"<b><color=#fbff00>[ IDA ]</color></b>\n<color=#00e1ff>Commandant, j'ai analysé la trajectoire de vol du drone en patrouille.@w3 </color>\n<color=#00e1ff>Je tiens à vous informer qu'il vient de changer de cap et se dirige dans votre direction.</color>",,,,,,,,,,,,,,
dialogue_aGS4u,"<color=#1083fe>Roger that, IDA. Shutting the console down.</color>",,"<color=#1083fe>Merci, IDA. Arrêt de la console.</color>",,,,,,,,,,,,,,
dialogue_m4Cam,<b>Bridge Console</b>,,<b>Console passerelle</b>,,,,,,,,,,,,,,
dialogue_uiiOQ,<b><color=#a1a1a1>The console is non-responsive</color></b>,,<b><color=#a1a1a1>La console ne répond pas</color></b>,,,,,,,,,,,,,,
dialogue_88uMu,<color=#a1a1a1><b>Leave</b></color>,,<color=#a1a1a1><b>Partir</b></color>,,,,,,,,,,,,,,
dialogue_81Umi,<b>Login:</b> <color=#1083fe>NoobMaster69</color> <b>- Password:</b> <color=#1083fe>********</color>,,<b>Connexion :</b> <color=#1083fe>NoobMaster69</color> <b>- Mot de passe :</b> <color=#1083fe>********</color>,,,,,,,,,,,,,,
dialogue_iEqqW,<b><color=#a6ff00>Mission: First Contact</color></b>,,<b><color=#a6ff00>Mission : Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_4Aimi,"<b><color=#a6ff00>[ Chief ]</color></b>\nTēnā koe e te Manene, Ko Na'tuk ahau. Rangatira o tenei hapu me te kaitiaki o ona iwi.@w5\nNa te aha koe i kawe ai ki to taone kainga i tenei ra?",,"<b><color=#a6ff00>[ Chief ]</color></b>\nTēnā koe e te Manene, Ko Na'tuk ahau. Rangatira o tenei hapu me te kaitiaki o ona iwi.@w5 \nNa te aha koe i kawe ai ki to taone kainga i tenei ra ?",,,,,,,,,,,,,,
dialogue_Se4Wa,<color=#2eafff>I'm sorry. I don't understand your language.</color>,,<color=#2eafff>Je suis désolé. Je ne comprends pas votre langue.</color>,,,,,,,,,,,,,,
dialogue_Gm0Oc,<color=#2eafff>I don't suppose you speak Trade Standard? It's the only translation key i've got.</color>,,<color=#2eafff>Je suppose que vous ne parlez pas la langue de commerce standard ? C'est la seule clé de traduction que j'ai.</color>,,,,,,,,,,,,,,
dialogue_i4i8i,"<color=#2eafff>Dude, speak english. I have no idea what you're yammering on about.</color>",,"<color=#2eafff>Mec, parle anglais. Je ne comprends pas ce vous dîtes.</color>",,,,,,,,,,,,,,
dialogue_aaO0C,<b><color=#ffffff>First Contact</color></b>,,<b><color=#ffffff>Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_0OC8f,<b><color=#ffffff>First Contact</color></b>,,<b><color=#ffffff>Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_2a4CW,<b><color=#ffffff>First Contact</color></b>,,<b><color=#ffffff>Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_K4GQu,"<b><color=#a6ff00>[ Chief ]</color></b>\nKo te kore e mohio ki to taatau reo me te whakaae he he tena hi teno miharo i a ia ano, Manene.@w4\nKo matou te <color=#a6ff00>Tal'on</color>, a kei te tirotiro maatau i enei whenua kei te tirotirohia e te <color=#c70000>Zirax</color>.",,"<b><color=#a6ff00>[ Chief ]</color></b>\nKo te kore e mohio ki to taatau reo me te whakaae he he tena hi teno miharo ia ia ano, Manene.@w4 \nKo matou te <color=#a6ff00>Tal'on</color>, un kei te tirotiro maatau i enei whenua kei te tirotirohia e te <color=#c70000>Zirax</color>.",,,,,,,,,,,,,,
dialogue_3qiS4,"<b><color=#a6ff00>[ Chief ]</color></b>\nHe aha ahau ka korero ai i to reo ehara i taku aku, e te tangata haere?@w3\nHe nui nga mea hei, ako mo etahi atu ahurea a kite ana au...@w4\nKo matou te <color=#a6ff00>Tal'on</color>, a kei te tirotiro maatau i enei whenua kei te tirotirohia e te <color=#c70000>Zirax</color>.",,"<b><color=#a6ff00>[ Chief ]</color></b>\nHe aha ahau ka korero ai i to reo ehara i taku aku, e te tangata haere ?@w3 \nHe nui nga mea hei, ako mo etahi atu ahurea a kite ana au...@w4 \nKo matou te <color=#a6ff00>Tal'on</color>, a kei te tirotiro maatau i enei whenua kei te tirotirohia e te <color=#c70000> Zirax</color>.",,,,,,,,,,,,,,
dialogue_Y0GI4,<b><color=#c70000>[ Angry Chief ]</color></b>\nWhanaketanga whakakake!@w2\nMe pehea e tawai ai koe ki te reo o te <color=#a6ff00>Tal'on</color>?!@w3\nNa kite kore koe e mohio ki tetahi ahurea ka waiho koe hei tawai?@w3 Hi rite koe ki te <color=#c70000>Zirax</color>...,,<b><color=#c70000>[ Angry Chief ]</color></b>\nWhanaketanga whakakake !@w2 \nMe pehea e tawai ai koe ki te reo o te <color=#a6ff00>Tal'on</color> ?!@w3 \nNa kite kore koe e mohio ki tetahi ahurea ka waiho koe hei tawai ?@w3 Salut rite koe ki te <color=#c70000>Zirax</color>...,,,,,,,,,,,,,,
dialogue_SkuuS,<color=#1083fe>So your people are... Talon?</color>,,<color=#1083fe>Alors vos hommes sont... Talon ?</color>,,,,,,,,,,,,,,
dialogue_GGS84,<color=#1083fe>So your people are... Talon?</color>,,<color=#1083fe>Alors vos hommes sont... Talon ?</color>,,,,,,,,,,,,,,
dialogue_OO0Ca,"<color=#1083fe>Woah, easy dude! I wasn't trying to offend you.</color>",,"<color=#1083fe>Woah, mec on se calme ! Je n'essayais pas de vous offenser.</color>",,,,,,,,,,,,,,
dialogue_8eWQA,<b><color=#ffffff>First Contact</color></b>,,<b><color=#ffffff>Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_4emuO,"<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nKua whakakorehia to whakahua. E kiia ana ko <i><u><color=#a6ff00>Tal'on</color></u></i>.@w4\n\nMena e hiahia ana koe ki te whakaatu i o kaupapa kit te iwi. Mahia he wa ki ako i to taatau Reo, Manane.@p8\n<b><color=#c4c4c4><i>The chief points to a tapestry depicting a pyramid-like tower being struck by lightning</i></color></b>@p8\n<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nHaere ki tera waahi ka ako i to taatau reo.@w3\nKatahi au ka rite ki te korero ano ki a koe.@p8\n<b><color=#c4c4c4><i>The chief gestures to the village gate and turns around</i></color></b>",,"<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nKua whakakorehia à whakahua. E kiia ana ko <i><u><color=#a6ff00>Tal'on</color></u></i> .@w4 \n\nMena e hiahia ana koe ki te whakaatu io kaupapa kit te iwi . Mahia he wa ki ako i to taatau Reo, Manane.@p8 \n<b><color=#c4c4c4><i>Le chef montre du doigt une tapisserie représentant une tour en forme de pyramide frappée par la foudre</i></color></b>@p8\n<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nHaere ki tera waahi ka ako i to taatau reo.@w3 \nKatahi au ka rite ki te korero ano ki a koe.@p8 \n<b><color=#c4c4c4><i>Le chef fait un geste vers la porte du village et se retourne</i>",,,,,,,,,,,,,,
dialogue_auWJM,<color=#1083fe>I guess we're done here then.</color>,,<color=#1083fe>Je suppose que nous en avons fini ici alors.</color>,,,,,,,,,,,,,,
dialogue_i8CmK,<color=#f2f2f2><b>First Contact</b></color>,,<color=#f2f2f2><b>Premier contact</b></color>,,,,,,,,,,,,,,
dialogue_rbFmm,"<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nA muri ake nei, kia kaha ki te whakamatau i tetahi reo, kia noho puku ranei.@w4\nMeha e hiahia ana koe ki te whakatika, ako i te reo o te Tal'ohn ka hoki ki konei.@p8\n<b><color=#c4c4c4><i>The chief points to a tapestry depicting a pyramid-like tower being struck by lightning</i></color></b>@p8\n<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nHaere ki tera waahi ka ako i to taatau reo.@w4\nKatahi au ka rite ki te korero ano ki a koe.@p8\n<b><color=#c4c4c4><i>The chief gestures to the village gate and turns around</i></color></b>",,"<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nA muri ake nei, kia kaha ki te whakamatau i tetahi reo, kia noho puku ranei.@w4 \nMeha e hiahia ana koe ki te whakatika, ako i te reo o te Tal'ohn ka hoki ki konei.@p8 \n<b><color=#c4c4c4><i>Le chef montre du doigt une tapisserie représentant une tour en forme de pyramide frappée par éclair</i></color></b>@p8\n<b><color=#a6ff00>[ Tal'on Chief ]</color></b>\nHaere ki tera waahi ka ako i to taatau reo.@w4 \nKatahi au ka rite ki te korero ano ki a koe.@p8 \n<b><color=#c4c4c4><i>Le chef fait un geste vers la porte du village et se retourne</i></color></b>",,,,,,,,,,,,,,
dialogue_CaieW,<color=#1083fe>I guess we're done here then.</color>,,<color=#1083fe>Je suppose que nous en avons fini ici alors.</color>,,,,,,,,,,,,,,
dialogue_qqie8,<b><color=#f2f2f2>First Contact</color></b>,,<b><color=#f2f2f2>Premier contact</color></b>,,,,,,,,,,,,,,
dialogue_qWU4a,"<b><color=#1083fe>[ {PlayerName} ]</color></b>\nDid you get any of that, IDA?@w3\nThe best i've got is that the chief wants me to go to some tower somewhere.@p8\n<color=#fafe10><b>[ IDA ]</b></color>\n<color=#00e1ff>I have recorded the conversation and identified the structure he indicated, Commander.@w3</color>\n<color=#00e1ff>It is quite far from your current location and is emitting a low electromagnetic signature.@w4</color>\n<color=#00e1ff>Shall I send the location data to your display?</color>",,"<b><color=#1083fe>[ {PlayerName} ]</color></b>\nAvez-vous compris cela, IDA ?@w3 \nLe mieux que j'ai, c'est que le chef veut que j'aille à une tour quelque part.@p8 \n<color=#fafe10><b>[ IDA ]</b></color>\n<color=#00e1ff>J'ai enregistré la conversation et identifié la structure qu'il a indiquée, Commandant. @w3 </color>\n<color=#00e1ff>Il est assez loin de votre emplacement actuel et émet une faible signature électromagnétique.@w4 </color>\n<color=#00e1ff>Dois-je envoyer les données de localisation à votre écran ?</color>",,,,,,,,,,,,,,
