KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
tasktitleOxygenRooms,Oxygenated Rooms,,Alimenter une structure en O²,,,,,,,,,,,,,,
acttitlelORglobal,How to oxygenate,,Question d'oxygène !,,,,,,,,,,,,,,
actdescORglobal,"[i]Q: What do i need to oxygenate a base or vessel?[/i]\nA1: You need an O2 tank and a ventilator. And your base needs to be powered.\nA2: Place the ventilator in each room that you want to be oxygenated and add some O2 to the O2 tank. Open the control panel. Activate the base and tick the checkbox 'O2'. This will fill up all the rooms with a ventilator with O2 - given your O2 capacity is high enough. The ventilator needs to be 'active' of course.\nA3: Use the DEBUG MODE in the Build Helper Menu (N) to visualize O2.\nA4: If your O2 capacity/filing status is too low to oxygenate your base, the process will fail. Add more O2 Tanks or O2.\n\n[i]Q: How long does it take for a large room to be filled with O2?[/i]\nThis happens pretty instant (maybe a second or two)\n\n[i]Q: How do i know how much O2 i need to fill all the rooms that are connected?[/i]\nLook for the OXYGEN stats in the STATISTICS tab of the Control Panel. There are three values given to indicate demand, tank size and current fillstate of the base.\n- If a hull breach happens, the O2 in this room is lost, BUT the vents will not try to refill the affected room! So the ventilator is still active, but will not waste precious O2.\n\n- If you deactivate your base and your O2 tanks are full, the O2 in your base is lost.",,"[i]Q: comment alimenter en oxygène une Base ou un vaisseau ? [/i]\n1- Vous avez besoin d'un réservoir O² et de ventilateurs. Et votre base doit être alimentée.\n2- Placez un ventilateur dans chaque pièce que vous voulez oxygéner et ajouter des bouteilles O² à votre réservoir. Ouvrez le panneau de contrôle (P). Activer la base (Y) ainsi que le commutateur O² (ON). Les ventilateurs rempliront alors d'oxygène dans toutes les pièces, en fonction de la capacité de votre réservoir O². Les ventilateurs doivent être « activés » bien sûr.\n3- Vous pouvez visualiser les pièces remplies d'O²: dans le Menu Construction(N) onglet 'Debug', cochez « afficherO² »\n4- Si le rapport Besoins/Stock O² est trop faible pour oxygéner votre base, le processus échouera. Il faudra alors ajouter plus de réservoirs et/ou de bouteilles O².\n\n[i]Q: combien de temps faut-il pour oxygéner une grande salle ? [/i]\nRapidement, à peine une seconde ou deux[i]\n\nQ: Comment connaître la quantité nécessaire d'O² pour oxygéner toutes les pièces concernées ? [/i]\nUne fois vos ventilateurs placés, le panneau de contrôle vous donnera la réponse : onglet 'Statistiques' > 'OXYGENE/MEDICAL' . Vous trouvez dans cette fenêtre 3 infos O² :\n\n1- «Besoins structure» = O² nécessaire pour pressuriser. C'est la quantité d'O², en fonction du nombre de ventilateurs et de pièces, qu'il vous faut au minimum dans les réservoirs.\n2- «Disponibilité réservoirs» = Le Total O² se trouvant dans les réservoirs. Une fois la structure pressurisée, ce total O² sera diminué de la quantité O² envoyé dans les pièces. Ensuite, durant le jeu, le total restant sera diminué par les respirations des joueurs (casque enlevé).\n3- «Utilisé par la structure» = la quantité O² utilisée par la structure.\n\nCas courants :\n- Si avant pressurisation, la quantité nécessaire est superieure à la quantité réservoirs, votre base ne peut pas être alimentée en O² > Ajouter plus de réservoirs et/ou de bouteilles O²\n- Si à un moment les réservoirs sont vides, donc plus d'O² disponible, la base sera automatiquement vidée de son oxygène. En effet la quantité d'O² située dans les pièces sera déplacée vers les réservoirs.\n- Si vous videz manuellement votre structure de son oxygène, la quantité d'O² située dans les pièces sera également déplacée vers les réservoirs. Dans ces 2 derniers cas, s'il n'y a pas assez de place dans les réservoirs O² pour récupérer l'oxygène déplacé, l'excédent sera perdu.\n- Si une brèche se produit dans la structure, seul l'O² dans la pièce concernée sera perdue, car le ventilateur, toujours actif, n'alimentera plus celle-ci en O².",,,,,,,,,,,,,,
acttitleOquest,Gameplay Questions,,"Oxygène, oxygène…",,,,,,,,,,,,,,
actdescOquest,"[i]Q: Are oxygenated rooms available for all vessels and structures?[/i]\nYes!\n\n[i]Q: Do i consume less O2 when i am in an oxygenated room with helmet off compared to helmet equipped?[/i]\nYes! But you even use up your suit O2 less fast if your helmet is still unfolded in an oxygenated base.\n\n[i]Q: Are there different pressure levels?[/i]\nNo. The atmosphere in a room either has O2 or not.\n\n[i]Q: Which blocks are airtight?[/i]\nA: Have a look at the block info panel for infos about airtight value. Most of the doors are airtight for example - but not all. Airtight doors have a blue containment field active while sealing a room\n\n[i]Q: Can i switch off the containment field of a door to let O2 flow?[/i]\nNot yet.\n\n[i]Q: What happens if i open a door? Will O2 flow in the next room?[/i]\nBasically no. There are non-airtight doors that do not hinder the flow of O2 either open or closed. All other doors (including hangar doors, shutter doors) have a sealing field to keep the O2 inside. This field cannot (yet) be deactivated manually, but depends on the global on/off status of the base.\n\n[i]Q: Does O2 get lost if i open a hangar door and deactivate the base?[/i]\nNo. If you deactivate your base, a decompressing sequence is run and all the O2 is moved back into the tanks (if there is enough room. If not, the excess is lost).\n\n[i]Q: Does O2 get lost if someone blasts a hole in may base / If i remove a block thats leading to a hole in the wall?[/i]\nA1: IF this is a 'hull breach' to the non-O2 outside world or space either by damage or by removing the 'wrong block' the O2 in the room is lost.\nA2: In this case, the Ventilator is not shut down, but it also will not try to refill the room. So no additional O2 is lost after the hull breach happens.\n\n[i]Q: Do players in my base use up the O2 in the tanks?[/i]\nA: YES! If you are in your base (helmet off) you and any other player will use up a certain amount of O2 over time (reducing the total amount > T )",,"[i]Q: le système d'alimentation en O² est-il valable pour tous les vaisseaux et structures ? [/i]\nOui !\n\n[i]Q: est-ce que je consomme moins d'oxygène quand je suis dans une pièce alimentée en O² sans mon casque, ou quand j'utilise l'oxygène de ma combinaison équipé de mon casque ? [/i]\nLa première option est la plus économe en O² !\n\n[i]Q: y a t-il différents niveaux de pressurisation ? [/i]\nNon. Une pièce est alimentée en O², ou pas.\n\n[i]Q: quels blocs sont hermétiques à l'air? [/i]\nIl suffit de consulter les propriétés d'un bloc (passer la souris au-dessus), dans l'inventaire, la barre outils ou dans les modèles d'un constructeur. Vous connaîtrez alors sa valeur 'hermétique'. La plupart des portes sont hermétiques par exemple - mais pas toutes. Les portes hermétiques ont un champ de confinement bleue actif quand elles scellent une pièce\n\n[i]Q: est-il possible d'annuler l'étanchéité d'une porte, laissant ainsi l'oxygène s'échapper ? [/i]\nPas pour l'instant.\n\n[i] Q : que se passe-t-il quand j'ouvre une porte ? l'oxygène s'échappe-t-il vers la pièce voisine ? [/i]\nFondamentalement, non. Certaines des portes non hermétiques laissent circuler l'oxygène, quelles soient ouvertes ou fermées. Toutes les autres portes (y compris les portes de hangar, volets roulants) sont hermétiques. Le champ de confinement de ces portes ne peut pas (encore) être désactivé manuellement, mais dépend du statut général On/Off de la structure.\n\n[i]Q: que se passe t-il si la structure est désactivée ? [/i]\nUne séquence de décompression est exécutée et tout l'oxygène est ramené dans les réservoirs (l'excédent est perdu).\n\n[i]Q : L'O² est-il perdu s'il y a un trou dans une pièce de ma base (tir ennemi ou bloc retiré) ?[/i]\nA1 : S'il s'agit d'une «brèche» vers l'extérieur, l'oxygène dans la pièce est perdu.\nA2 : Dans ce cas, le ventilateur n'est pas arrêté, mais il n'essaiera pas non plus de remplir la pièce. Ainsi, il n'y aura plus d'autre oxygène perdu.\n\n[i] Q : D'autres joueurs présents dans ma structure consomment-ils aussi l'oxybène ? [/i]\nOui ! vous ou tout autre joueur présent dans la structure (casque enlevé), consommez l'oxygène disponible dans les réservoirs.",,,,,,,,,,,,,,
tasktitlePlayerArmor,Player Armor- Boosters - Durability - Repair,,Armure joueur - Boosters - durabilité - réparation,,,,,,,,,,,,,,
acttitlePlayerA,Player Armor,,Armure joueur,,,,,,,,,,,,,,
actdescPlayerA,"[i]Q: Which player armors are currently available?[/i]\nLight, Medium, Heavy. If you do not equip any suit, you are still wearing your Interior Suit'. This one has no protection from Temperature and Radiation, no Jetpack, no booster slots - but also is not limited in movement, jump height and other parameters.\n\n[i]Q: Can I build all of them?[/i]\nCurrently not. You can only build the LIGHT ARMOR. You need to find the MEDIUM and HEAVY suits in POIs/in loot.\n\n[i]Q: Do I lose player armor if I die?[/i]\nNo. You spawn with your last-used player armor equipped.\n\n[i]Q: How can I change my player armor?[/i]\nYou need to go to an Armor locker. Access the device and change suits or add/remove boosters\n\n[i]Q: Can I repair my player armor?[/i]\nYes. You need a REPAIR STATION. Just place the item in the inventory and click REPAIR.\n\n[i]Q: Can I store my armors in the Armor Locker?[/i]\nA: Yes!",,"[i]Q: quels types d'armure sont actuellement disponibles ? [/i]\nIl y a 3 types d'armure : Légère, Moyenne, Lourde. Si vous n'êtes équipé d'aucune armure, vous portez par défaut votre « combinaison d'intérieur ». Celle-ci n'a aucune protection contre les températures extrèmes et les radiations, ne peut utiliser le Jetpack ou des boosters. Par contre elle ne limite pas vos mouvements ni le saut ni d'autres paramètres.\n\n[i] Q : puis-je fabriquer les armures ? [/i]\nActuellement, vous pouvez seulement fabriquer l'armure Légère. Vous trouverez des armures Moyennes et Lourdes en fouillant les POIs.\n\n[i]Q: si je meurs, est-ce que je perds mon armure ? [/i]\nNon. Vous réapparaîtrez équipé de votre dernière armure.\n\n[i] Q : Comment puis-je changer mon armure ? [/i]\nVous devez utiliser l'élément 'Casier armures'. Vous pouvez également utiliser ce dernier pour ajouter/supprimer des boosters.\n\n[i]Q: puis-je stocker mes armures dans le 'Casier armures' ? [/i]\nOui !",,,,,,,,,,,,,,
acttitleBooster,Boosters,,Boosters,,,,,,,,,,,,,,
actdescBooster,"[i]Q: Which types of boosters are available at the moment?[/i]\nArmor, Jetpack, Temperature, Radiation, O2, Mobility, Multi, EVA.\n\n[i]Q: How many boosters can I use simultaneously?[/i]\nDepends on the slots available. This is different for each Player Armor. Interior Suits have no booster slots.\n\n[i]Q: Are there limitations on how many boosters of the same kind I can use simultaneously?[/i]\nNo. You can for example stuff all of the slots with Armor Boosters...but you might also pile up the penalties each of the boosters has.\n\n[i]Q: Can I build all of the boosters?[/i]\nNo, boosters need to be found or traded. You cannot build them (yet).\n\n[i]Q: Where do I get boosters?[/i]\nBoosters are available from loot. More possibilities will be added in the future.\n\n[i]Q: Do I lose boosters if I die?[/i]\nCurrently not. You are respawned in your last equipped player armor incl. the boosters that were added to this player armor\n\n[i]Q: How can I change / apply boosters?[/i]\nYou need to go to a Armor locker. Access the device and change suits or add/remove boosters\n\n[i]Q: Do I need to re-add boosters every time I change the player armor?[/i]\nNO! The boosters are saved to your Player Armor slots. So you can stuff several player armors with a variation of boosters and just need to swap the player armor to have the setup re-applied!",,"[i]Q: Quels types de boosters sont disponibles à ce jour ? [/i]\nLes boosters Armure, Jetpack, Isolation, Radiations, Réservoir O², Mobilité, Multi, EVA.\n\n[i]Q: combien de boosters puis-je utiliser en même temps ? [/i]\nCa dépend des slots disponibles. C'est différent pour chaque armure. Les boosters ne s'appliquent qu'à l'armure.\n\n[i]Q: existe-t-il une limite à utiliser plusieurs booster de même type en même temps ? [/i]\nNon ! Vous pouvez par exemple utiliser tous les slots avec le booster 'Armure', mais vous aurez aussi tous les handicaps liés à ce booster qui seront multipliés.\n\n[i]Q: puis-je fabriquer les boosters ? [/i]\nNon, vous ne pouvez pas ( pour l'instant), ils doivent être trouvés ou échangés.\n\n[i]Q: où puis-je trouver des boosters ? [/i]\nLors de pillages. Plus de possibilités seront ajoutés à l'avenir.\n\n[i]Q: est-ce que je perds mes boosters si je meurs ? [/i]\nActuellement pas. Vous réapparaîtrez dans votre armure équipée de tous ses boosters.\n\n[i]Q: Comment puis-je changer/appliquer des boosters ? [/i]\nVous devez utiliser l'élément 'Casier armures'. Vous pouvez également utiliser ce dernier pour changer d'armure.\n\n[i]Q: est-ce que je perds les boosters ajoutés chaque fois que je change d'armure ?[/i]\nNon ! Les boosters sont sauvegardés avec votre armure. Donc vous pouvez avoir plusieurs armures avec différents boosters ajoutés, et juste besoin de changer d'armure pour utiliser une configuration de boosters choisie !",,,,,,,,,,,,,,
acttitleDandR,Durability and Repair,,Durabilité et réparation,,,,,,,,,,,,,,
actdescDandR,"[i]Q: Which items are affected by durability?[/i]\nT2 Weapons and Suits. (Basic weapons and tools currently have no durability: pistol, shotgun, assault rifle, sniper).\n\n[i]Q: How does durability work for weapons?[/i]\n
 A: When you shoot the weapon there is a chance that durability is reduced.\n\n[i]Q: How does durability work for suits?[/i]\nDurability is reduced when you get hit by a weapon. There is no 'idle degradation' for just using the armor or standing around, only damage.\n\n[i]Q: Can i repair my suit?[/i]\nYes. You need a REPAIR STATION. Just place the item in the inventory and click REPAIR.\n\n[i]Q: Can i repair my weapons?[/i]\nYes. You need a REPAIR STATION. Just place the item in the inventory and click REPAIR.",,"[i]Q: quels éléments sont affectés par la «Durabilité» ?[/i]\nLes armures, certains outils et les armes (excepté tourelles, mitrailleuses et canons).\n\n[i]Q: comment fonctionne la durabilité avec les armes ?[/i]\nLa durabilité d'une arme diminue au fur et à mesure de son utilisation.\n\n[i]Q: comment fonctionne la durabilité avec les armures ?[/i]\nLa durabilité est affectée si vous êtes touché par une arme. Il n'ya pas de dégradation naturelle de l'armure, seulement des dommages.\n\n[u]Note :[/u] vous pouvez connaître la valeur de durabilité d'une arme, armure ou outil en consultant leur propriété (passer la souris au-dessus) dans l'inventaire, la barre outils ou dans les modèles d'un constructeur. La durabilité est également représentée par une barre verte verticale située sur la gauche de l'élément\n\n[i]Q: puis-je réparer mes armes et mes armures ?[/i]\nOui. Vous avez besoin pour cela d'une STATION DE RÉPARATION. Il suffit de placer l'arme ou l'armure dans l'inventaire de la station et cliquer sur RÉPARER \n\n[u]Note :[/u] La STATION DE RÉPARATION permet de réparer les Armes, les Outils et les Armures. Néanmoins, chaque élément ne peut être réparé qu'un certain nombre de fois, et la durabilité maximale diminuera chaque fois que vous le réparerez. Il est donc préférable d'attendre qu'un élément soit presque complètement usé avant de le réparer, au lieu de le faire dès que vous le pouvez.",,,,,,,,,,,,,,
